gbifID	type	format	identifier	references	title	description	source	audience	created	creator	contributor	publisher	license	rightsHolder
3455844436	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/173214954/original.jpg	https://www.inaturalist.org/photos/173214954					2021-12-18T19:00:11Z	Damon Tighe		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Damon Tighe
3455840824	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/163466853/original.jpeg	https://www.inaturalist.org/photos/163466853					2021-10-14T17:11:27Z	itsthetyshow		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	itsthetyshow
3455834191	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/175128985/original.jpeg	https://www.inaturalist.org/photos/175128985					2021-12-11T20:49:42Z	Makayla		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Makayla
3455824927	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/144993668/original.jpeg	https://www.inaturalist.org/photos/144993668					2021-07-20T01:20:42Z	jfb22		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	jfb22
3455824927	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/144993688/original.jpeg	https://www.inaturalist.org/photos/144993688					2021-07-20T01:20:43Z	jfb22		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	jfb22
3455800750	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/70212469/original.jpg	https://www.inaturalist.org/photos/70212469					2020-04-29T19:13:30Z	Manoli Strecker		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Manoli Strecker
3455800750	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/70212301/original.jpg	https://www.inaturalist.org/photos/70212301					2020-04-29T19:13:30Z	Manoli Strecker		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Manoli Strecker
3455791534	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/68574962/original.jpeg	https://www.inaturalist.org/photos/68574962					2020-04-25T02:12:24Z	amckenzie4		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	amckenzie4
3455785520	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/48953518/original.jpg	https://www.inaturalist.org/photos/48953518					2019-06-24T15:35:18Z	Candy Gonzalez		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Candy Gonzalez
3455770660	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/171079384/original.jpg	https://www.inaturalist.org/photos/171079384					2021-12-02T15:15:33Z	Kyle Aldinger		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Kyle Aldinger
3455766238	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/172710080/original.jpg	https://www.inaturalist.org/photos/172710080					2021-10-31T06:10:52Z	Ahn Feldman		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Ahn Feldman
3455765831	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/172518034/original.jpeg	https://www.inaturalist.org/photos/172518034					2021-12-15T19:15:40Z	Jonathan Irons		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Jonathan Irons
3455763015	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/168143649/original.jpg	https://www.inaturalist.org/photos/168143649					2021-11-10T00:31:06Z	Daniel McClosky		iNaturalist	http://creativecommons.org/licenses/by/4.0/	Daniel McClosky
3455760281	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/171482438/original.jpg	https://www.inaturalist.org/photos/171482438					2021-12-05T20:07:31Z	Kyle Aldinger		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Kyle Aldinger
3455752003	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/172823824/original.jpeg	https://www.inaturalist.org/photos/172823824					2021-12-15T00:29:31Z	Ahn Feldman		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Ahn Feldman
3455745382	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/134296480/original.jpg	https://www.inaturalist.org/photos/134296480					2021-06-02T03:03:03Z	Erika Mitchell		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Erika Mitchell
3455730422	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/174268721/original.jpg	https://www.inaturalist.org/photos/174268721					2021-12-31T16:18:24Z	Kyle Aldinger		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Kyle Aldinger
3455727274	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/131468296/original.jpg	https://www.inaturalist.org/photos/131468296					2021-05-25T11:11:07Z	waltwinn		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	waltwinn
3455727274	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/131468310/original.jpg	https://www.inaturalist.org/photos/131468310					2021-05-25T11:11:07Z	waltwinn		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	waltwinn
3455725469	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/171031939/original.jpg	https://www.inaturalist.org/photos/171031939					2021-12-01T13:36:41Z	Tony Grossman		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Tony Grossman
3455725469	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/171031930/original.jpg	https://www.inaturalist.org/photos/171031930					2021-12-01T13:36:41Z	Tony Grossman		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Tony Grossman
3455725469	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/171031923/original.jpg	https://www.inaturalist.org/photos/171031923					2021-12-01T13:36:41Z	Tony Grossman		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Tony Grossman
3455717858	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/175945481/original.jpg	https://www.inaturalist.org/photos/175945481					2022-01-14T09:15:29Z	spaltedalder		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	spaltedalder
3455717858	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/175945489/original.jpg	https://www.inaturalist.org/photos/175945489					2022-01-14T09:15:29Z	spaltedalder		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	spaltedalder
3455703576	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/167487702/original.jpg	https://www.inaturalist.org/photos/167487702					2021-10-29T01:45:57Z	Cecil Smith		iNaturalist	http://creativecommons.org/licenses/by/4.0/	Cecil Smith
3455701349	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/170394994/original.jpg	https://www.inaturalist.org/photos/170394994					2021-11-27T03:33:47Z	Michael Warner		iNaturalist	http://creativecommons.org/licenses/by/4.0/	Michael Warner
3455692323	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/170977508/original.jpeg	https://www.inaturalist.org/photos/170977508					2021-12-01T14:58:37Z	Adam Wilson		iNaturalist	http://creativecommons.org/licenses/by/4.0/	Adam Wilson
3455689671	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/171443851/original.jpeg	https://www.inaturalist.org/photos/171443851					2021-12-05T19:04:36Z	Sam Kieschnick		iNaturalist	http://creativecommons.org/licenses/by/4.0/	Sam Kieschnick
3455689671	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/171443844/original.jpeg	https://www.inaturalist.org/photos/171443844					2021-12-05T19:04:31Z	Sam Kieschnick		iNaturalist	http://creativecommons.org/licenses/by/4.0/	Sam Kieschnick
3455679109	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/173628819/original.jpg	https://www.inaturalist.org/photos/173628819					2021-12-26T19:49:21Z	bugzilla		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	bugzilla
3455679109	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/173628811/original.jpg	https://www.inaturalist.org/photos/173628811					2021-12-26T19:47:53Z	bugzilla		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	bugzilla
3455658577	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/173888637/original.jpg	https://www.inaturalist.org/photos/173888637					2021-12-28T19:09:42Z	Newbie		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Newbie
3455645417	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/147535770/original.jpg	https://www.inaturalist.org/photos/147535770					2021-07-21T16:41:44Z	olive2605		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	olive2605
3455639870	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/173032606/original.jpg	https://www.inaturalist.org/photos/173032606					2021-04-29T17:04:34Z	Aleksey Levashkin		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Aleksey Levashkin
3455636178	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/175631141/original.jpeg	https://www.inaturalist.org/photos/175631141					2022-01-01T05:38:20Z	tdinovo		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	tdinovo
3455636178	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/175631207/original.jpeg	https://www.inaturalist.org/photos/175631207					2022-01-01T05:41:14Z	tdinovo		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	tdinovo
3455636178	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/175631181/original.jpeg	https://www.inaturalist.org/photos/175631181					2022-01-01T05:40:54Z	tdinovo		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	tdinovo
3455634212	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/172599640/original.jpg	https://www.inaturalist.org/photos/172599640					2021-12-16T20:49:31Z	Kyle Aldinger		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Kyle Aldinger
3455634212	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/172599663/original.jpg	https://www.inaturalist.org/photos/172599663					2021-12-16T20:49:31Z	Kyle Aldinger		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Kyle Aldinger
3455631947	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/175068654/original.jpeg	https://www.inaturalist.org/photos/175068654					2022-01-06T17:30:00Z	Rhea Moulton		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Rhea Moulton
3455609533	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/173759957/original.jpeg	https://www.inaturalist.org/photos/173759957					2021-12-27T22:52:19Z	John Brown		iNaturalist	http://creativecommons.org/publicdomain/zero/1.0/	John Brown
3455609533	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/173759940/original.jpeg	https://www.inaturalist.org/photos/173759940					2021-12-27T22:52:21Z	John Brown		iNaturalist	http://creativecommons.org/publicdomain/zero/1.0/	John Brown
3455607467	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/172815798/original.jpeg	https://www.inaturalist.org/photos/172815798					2021-12-11T05:13:11Z	Ahn Feldman		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Ahn Feldman
3455607467	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/172815783/original.jpeg	https://www.inaturalist.org/photos/172815783					2021-12-11T05:12:50Z	Ahn Feldman		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Ahn Feldman
3455607467	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/172815804/original.jpeg	https://www.inaturalist.org/photos/172815804					2021-12-11T05:12:26Z	Ahn Feldman		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Ahn Feldman
3455606272	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/154500208/original.jpg	https://www.inaturalist.org/photos/154500208					2021-08-31T16:41:10Z	hugher0815		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	hugher0815
3455602726	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/174441084/original.jpeg	https://www.inaturalist.org/photos/174441084					2021-11-13T16:33:39Z	K Schneider		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	K Schneider
3455602726	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/174441106/original.jpeg	https://www.inaturalist.org/photos/174441106					2022-01-01T19:42:31Z	K Schneider		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	K Schneider
3455602726	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/174441095/original.jpeg	https://www.inaturalist.org/photos/174441095					2022-01-01T19:41:41Z	K Schneider		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	K Schneider
3455598129	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/128675503/original.jpeg	https://www.inaturalist.org/photos/128675503					2021-05-03T02:11:05Z	Sokolov Yuriy Ivanovich		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Sokolov Yuriy Ivanovich
3455598129	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/128675512/original.jpeg	https://www.inaturalist.org/photos/128675512					2021-05-03T02:11:09Z	Sokolov Yuriy Ivanovich		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Sokolov Yuriy Ivanovich
3455598129	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/128675495/original.jpeg	https://www.inaturalist.org/photos/128675495					2021-05-03T02:11:17Z	Sokolov Yuriy Ivanovich		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Sokolov Yuriy Ivanovich
3455596336	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/174187090/original.jpg	https://www.inaturalist.org/photos/174187090					2021-12-30T17:06:30Z	Kyle Aldinger		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Kyle Aldinger
3455593142	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/174581389/original.jpg	https://www.inaturalist.org/photos/174581389					2022-01-02T19:17:52Z	Kyle Aldinger		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Kyle Aldinger
3455590872	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/175983156/original.jpg	https://www.inaturalist.org/photos/175983156					2021-11-27T18:29:32Z	johnduda		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	johnduda
3455587773	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/172508283/original.jpeg	https://www.inaturalist.org/photos/172508283					2021-12-15T20:59:02Z	John Whitmore		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	John Whitmore
3455565360	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/174267055/original.jpg	https://www.inaturalist.org/photos/174267055					2021-12-31T15:20:45Z	Kyle Aldinger		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Kyle Aldinger
3455564649	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/172384773/original.jpg	https://www.inaturalist.org/photos/172384773					2021-12-13T00:08:13Z	Marissa Balfour		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Marissa Balfour
3455564649	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/172384770/original.jpg	https://www.inaturalist.org/photos/172384770					2021-12-13T00:08:13Z	Marissa Balfour		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Marissa Balfour
3455541364	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/172668731/original.jpeg	https://www.inaturalist.org/photos/172668731					2021-12-17T19:36:08Z	Roger Debenham		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Roger Debenham
3455532477	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/171829633/original.jpeg	https://www.inaturalist.org/photos/171829633					2021-12-06T18:12:29Z	Scott Allen Davis		iNaturalist	http://creativecommons.org/licenses/by/4.0/	Scott Allen Davis
3455532477	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/171829647/original.jpeg	https://www.inaturalist.org/photos/171829647					2021-12-06T18:12:27Z	Scott Allen Davis		iNaturalist	http://creativecommons.org/licenses/by/4.0/	Scott Allen Davis
3455532477	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/171829644/original.jpeg	https://www.inaturalist.org/photos/171829644					2021-12-06T18:12:26Z	Scott Allen Davis		iNaturalist	http://creativecommons.org/licenses/by/4.0/	Scott Allen Davis
3455518167	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/168439333/original.jpeg	https://www.inaturalist.org/photos/168439333					2021-11-12T03:34:06Z	Dawn Hughes		iNaturalist	http://creativecommons.org/licenses/by/4.0/	Dawn Hughes
3455509942	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/172093031/original.jpg	https://www.inaturalist.org/photos/172093031					2021-12-11T20:45:49Z	Naturalist Jared		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Naturalist Jared
3455509942	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/172092976/original.jpg	https://www.inaturalist.org/photos/172092976					2021-12-11T20:45:49Z	Naturalist Jared		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Naturalist Jared
